FID,TitleAr,TitleEn,BrandAR,BrandEN,CateguryAR,CateguryEN,min_price,max_price,price_spread,stores_count,price_rows,cheapest_price,cheapest_store_key,cheapest_store_name_ar,cheapest_store_name_en,cheapest_sid,cheapest_rid
1277,مناديل مبللة ومعطرة للبيبي - 64 حبة,Baby wipes Fresh - 64 count,بامبرز,Pampers,مناديل مبللة,Wipes,13.99,16.95,2.959999999999999,3,3,13.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1278,مناديل مبللة للأطفال للبشرة الحساسة - 64 حبة,Pure And Sensitive Wipes - 64PCS,سانيتا بامبى,Sanita Bambi,مناديل مبللة,Wipes,13.5,17.0,3.5,2,2,13.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1279,مناديل رطبة - 56 حبة,Wipes Pure - 56 count,هجيز,Huggies,مناديل مبللة,Wipes,13.99,23.5,9.51,6,6,13.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1280,مناديل رطبة ومعطرة - 56 حبة,Wipes aloe vera - 56 count,هجيز,Huggies,مناديل مبللة,Wipes,13.99,21.5,7.51,4,4,13.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1281,مناديل مبللة -  4×48 حبة,Wet Wipes - 4 x 48PCS,بيبي جوي,Baby joy,مناديل مبللة,Wipes,29.99,48.99,19.000000000000004,3,3,29.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1283,هيجز مناديل معطرة للأطفال لبشرة صحية وناعمة 2 + 1 - 168حبات,Huggies Baby Wipes Soft Skin 2+1 Free - 168 wipes,هجيز,Huggies,مناديل مبللة,Wipes,46.99,46.99,0.0,1,1,46.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1284,مناديل مبللة - 56x3 حبة,Wipes Pure - 3x56 count,هجيز,Huggies,مناديل مبللة,Wipes,23.99,46.99,23.000000000000004,5,5,23.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1299,جوافة مجمدة - 1 كيلو,frozen Guava pulp - 1K,داري,Dari,فواكه وخضروات مجمدة,Frozen Fruits & Vegetables,10.0,16.99,6.989999999999998,4,4,10.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1301,فلفل رومي أصفر -  كغم 1.0,Bell Pepper Yellow - 1.0 kg,,,خضار طازجة,Fresh Vegetables,10.95,15.95,5.0,5,5,10.95,4,النفل,An Nafal - Riyadh,4,4
1303,شامبو العباية برائحة أصالة العود -  3 لتر,Black Oud Abaya Shampoo -  3L,برسيل,Persil,منظف سائل,Liquid,35.99,61.95,25.96,4,4,35.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1305,برسيل جل سائل غسيل برائحة الورد الأبيض - 2.9 لتر,Persil Gel White flower Detergent -  2.9L,برسيل,Persil,منظف سائل,Liquid,19.99,43.95,23.960000000000004,3,3,19.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1307,تايد جل غسيل الملابس البيضاء والملونة للغسالات الأوتوماتيكية -  2.8 لتر,Tide Automatic Power Gel White & Colors - 2.8L,تايد,Tide,منظف سائل,Liquid,39.99,42.99,3.0,2,2,39.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1308,برسيل شامبو العباية السوداء - 3 لتر,Persil Black Abaya Shampoo - 3L,برسيل,Persil,منظف سائل,Liquid,45.0,61.95,16.950000000000003,4,4,45.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1309,برسيل شامبو العباية اناقة المسك والزهور - 3 لتر,Persil Black Abaya Shampoo Flowers and Musk Elegance - 3L,برسيل,Persil,منظف سائل,Liquid,45.0,61.95,16.950000000000003,4,4,45.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1310,فيري 400 مل صابون سائل برائحة الليمون لغسل الأطباق,Lemon Dish Washing Liquid Soap -  400 Ml,فيري,Fairy,سائل غسيل الصحون,Dishwashing liquid,9.25,10.25,1.0,3,3,9.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1316,برسيل وايت منظف الاقمشة برحيق العود الابيض -  3 لتر,Persil White Oud Liquid Detergent - 3L,برسيل,Persil,منظف سائل,Liquid,34.95,64.5,29.549999999999997,2,2,34.95,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1317,تايد سائل تنظيف باور جل للغسالات الأوتوماتيكية بالرائحة الأصلية -  1.8 لتر,Tide Automatic Power Gel Original Scent - 1.8L,تايد,Tide,منظف سائل,Liquid,23.75,30.99,7.239999999999998,3,3,23.75,4,النفل,An Nafal - Riyadh,4,4
1320,مناديل للوجه - 10 × 200 حبة,Facial Tissue - 10 x 200 sheets,أونو,Uno,مناديل الوجه,Facial Tissues,29.99,46.95,16.960000000000004,3,3,29.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1324,فطير مشلتت براتا سادة - 450 غرام,Plain Paratha - 450G,السنبلة,Sunbulah,جاهز للطبخ,Ready to Cook,6.5,7.75,1.25,6,6,6.5,4,النفل,An Nafal - Riyadh,4,4
1326,فيلية الدجاج مغلف بالخبز -  450 غرام,Breaded Chicken Fillets - 450G,الكبير,Al Kabeer,جاهز للطبخ,Ready to Cook,13.99,20.95,6.959999999999999,2,2,13.99,4,النفل,An Nafal - Riyadh,4,4
1329,ناجت الدجاج -  400 غرام,Chicken Nuggets - 400G,هرفي,Herfy,جاهز للطبخ,Ready to Cook,14.99,23.99,8.999999999999998,4,4,14.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1331,برجر دجاج بالبقسماط (15 قطعة) -  840 غرام,Breaded Chicken Burger (15pcs) - 840G,امريكانا,Americana,جاهز للطبخ,Ready to Cook,28.5,30.25,1.75,6,6,28.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1332,بوب كورن الدجاج -  750 غرام,Chicken Popcorn - 750G,امريكانا,Americana,جاهز للطبخ,Ready to Cook,20.0,31.95,11.95,3,3,20.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1333,فيلية الدجاج مغلف بالخبز - 750 غرام,Breaded Chicken Fillets - 750G,الكبير,Al Kabeer,جاهز للطبخ,Ready to Cook,30.75,38.5,7.75,6,6,30.75,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1335,سمبوسة الجبنة (12 قطعة) -  240 غرام,Cheese Samosas (12pcs) - 240G,الكبير,Al Kabeer,جاهز للطبخ,Ready to Cook,14.95,18.5,3.5500000000000007,5,5,14.95,1,الملقا V152,Al Malqa V152,20,1
1336,ناجت الدجاج -  400 غرام,Chicken Nuggets - 400G,امريكانا,Americana,جاهز للطبخ,Ready to Cook,9.95,17.95,8.0,6,6,9.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1337,فيلية الدجاج - 465 غرام,Zing chicken fillet - 465G,الكبير,Alkabeer,جاهز للطبخ,Ready to Cook,17.95,27.99,10.04,6,6,17.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1339,جامبو برجر بقري (10 قطع)- 1 كيلو,Jumbo Beef Burger (10pcs) - 1KG,ساديا,Sadia,جاهز للطبخ,Ready to Cook,31.95,31.99,0.03999999999999915,2,2,31.95,3,عقيق (عادي),Aqiq (Regular),64,3
1340,برجر بقري بالتوابل العربية (24 قطعة) - 1344 غرام,Beef Burger Arabic Spices (24pcs) - 1344G,ساديا,Sadia,جاهز للطبخ,Ready to Cook,38.95,42.99,4.039999999999999,3,3,38.95,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1341,شرائح الدجاج - 750 غرام,Zing Chicken strip - 750G,الكبير,Alkabeer,جاهز للطبخ,Ready to Cook,27.95,43.5,15.55,5,5,27.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1342,ميني شيف ناجتس الدجاج - 400 غرام,Chicken Nuggets Mini Chef - 400G,ساديا,Sadia,جاهز للطبخ,Ready to Cook,12.99,19.5,6.51,4,4,12.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1343,نواعم الدجاج -  400 غرام,Chicken Tenders - 400G,هرفي,Herfy,جاهز للطبخ,Ready to Cook,14.99,23.99,8.999999999999998,3,3,14.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1344,لحم بقري برازيلي مفروم -  كغم 1.0,Brazilian Ground Beef - 1.0 kg,برازيلي,Brazilian,لحوم,Meat,29.95,39.99,10.040000000000003,5,5,29.95,1,الملقا V152,Al Malqa V152,20,1
1345,مكعبات لحم بقري برازيلي مبرد -  كغم 1.0,Brazilian Beef Cube Extra Lean - 1.0 kg,برازيلي,Brazilian,لحوم,Meat,29.99,41.99,12.000000000000004,3,3,29.99,4,النفل,An Nafal - Riyadh,4,4
1348,تمر سكري - 800 غرام,Sukkary Dates - 800G,سيافا,Siafa,تمر وفواكه مجففة,Dried Fruits & Dates,28.95,51.95,23.000000000000004,5,5,28.95,1,الملقا V152,Al Malqa V152,20,1
1351,فوستر كلاركس مهلبية -  85 غرام,Muhallabiah -  85G,فوستر كلارك,Foster Clark's,خليط الكيك والحلى,Cake Mix,3.95,5.25,1.2999999999999998,4,4,3.95,1,الملقا V152,Al Malqa V152,20,1
1353,خليط الكيك سوبر مويست بيضاء بالشوكولاتة -  500 غرام,Supermoist White Chocolate Swirl Cake -  500G,بيتي كروكر,Betty Crocker,خليط الكيك والحلى,Cake Mix,10.0,16.95,6.949999999999999,5,5,10.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1354,كريمة الخفق -  144 غرام,Whipped Topping Mix -  144G,دريم ويب,Dream Whip,حلويات وإضافات,Mixes & Topping,10.95,19.5,8.55,6,6,10.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1355,خليط فطائر البانكيك بزبدة الحليب الكريب أو الوافل -  360 غرام,Pancake Crepe Or Waffle Mix -  360G,بيتي كروكر,Betty Crocker,خليط الكيك والحلى,Cake Mix,10.95,18.5,7.550000000000001,6,6,10.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1356,خليط فطائر البانكيك بزبدة الحليب -  907 غرام,Butter Milk Pancake Mix -  907G,بيتي كروكر,Betty Crocker,خليط الكيك والحلى,Cake Mix,18.99,23.95,4.960000000000001,3,3,18.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1357,خليط البراوني بمكعبات الشوكولاتة -  496 غرام,Chocolate Chunk Brownie -  496G,بيتي كروكر,Betty Crocker,خليط الكيك والحلى,Cake Mix,18.5,27.5,9.0,5,5,18.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1358,كوكيز خليط الكعك بقطع الشوكولاتة -  496 غرام,Chocolate Chip Cookies -  496G,بيتي كروكر,Betty Crocker,خليط الكيك والحلى,Cake Mix,18.95,27.5,8.55,6,6,18.95,3,عقيق (عادي),Aqiq (Regular),64,3
1359,جبنة إيدام -  كغم 1.0,Edam Cheese - 1.0 kg,فريكو,Frico,جبن وزبدة,Cheese & Butter,42.99,89.95,46.96,4,4,42.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1360,صلصة الأجبان الأربعة - 500 مل,Four Cheeses Sauce - 500Ml,بوك,Puck,قشطة,Cream,11.25,22.99,11.739999999999998,5,5,11.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1361,نقانق دجاج بالثوم -  400 غرام,Chicken Franks Garlic - 400G,دو,DOUX,جاهز للطبخ,Ready to Cook,6.95,9.75,2.8,6,6,6.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1362,دجاج مفروم - 400 غرام,Frozen ground chicken - 400G,رضوى,Radwa,دجاج,Chicken,5.5,9.25,3.75,5,5,5.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1364,أفخاذ دجاج مجمدة - 900 غرام,chicken thighs - 900G,ساديا,Sadia,دجاج,Chicken,11.99,16.95,4.959999999999999,5,5,11.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1365,أجنحة الدجاج مجمدة مع عظم وجلد - 900 غرام,Chicken Wings - 900G,ساديا,Sadia,دجاج,Chicken,11.99,16.25,4.26,5,5,11.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1366,صدور دجاج فيلية مجمدة - 450 غرام,Frozen boneless chicken breasts - 450G,رضوى,Radwa,دجاج,Chicken,15.0,21.75,6.75,3,3,15.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1367,صدور دجاج طرية - 2 كيلو,Tender Chicken breast - 2K,داري,Dari,دجاج,Chicken,45.99,57.95,11.96,6,6,45.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1368,كبة لحم - 400 غرام,Beef kibbeh - 400G,الكبير,Alkabeer,جاهز للطبخ,Ready to Cook,19.0,29.99,10.989999999999998,4,4,19.0,4,النفل,An Nafal - Riyadh,4,4
1369,أنصاف صدور دجاج - 2.5 كيلو,Chicken Half Breast - 2.5KG,ساديا,Sadia,دجاج,Chicken,55.95,76.99,21.039999999999992,6,6,55.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1370,ناجتس الدجاج - 750 غرام,Chicken Nuggets - 750G,الكبير,Alkabeer,جاهز للطبخ,Ready to Cook,21.95,29.95,8.0,5,5,21.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1371,صدور دجاج فيلية مجمد - 900 غرام,Frozen chicken breast fillet boneless - 900G,رضوى,Radwa,دجاج,Chicken,25.0,36.5,11.5,2,2,25.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1373,إكسلنس شوكولاتة داكنة معتدلة 70% كاكاو -  100 غرام,Excellence Dark Chocolate Mild 70% Cocoa -  100G,لندت,Lindt,شوكولاتة,Chocolates,39.99,41.99,2.0,3,3,39.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1374,مناديل حمام ناعمة  9 + 3 مجاناً رول,Toilet Tissue Dry Soft - 9 + 3 Rolls  x 200 Sheets 2 Ply,كلينيكس,Kleenex,مناديل الحمام,Toilet Tissues,18.99,28.95,9.96,4,4,18.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1376,إكسلنس شوكولاتة بالحليب كريمة إضافية -  100 غرام,Excellence Milk Chocolate Extra Creamy -  100G,لندت,Lindt,شوكولاتة,Chocolates,38.95,45.95,7.0,6,6,38.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1378,ليندور شوكولاتة بالحليب -  38 غرام,Lindor Milk Chocolate Sticks -  38G,لندت,Lindt,شوكولاتة,Chocolates,9.99,12.0,2.01,3,3,9.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1379,كريم مغذي الجسم للبشرة الجافة وشديدة الجفاف - 250 مل,Nourishing Body Lotion Extra Dry Skin - 250Ml,نيفيا,Nivea,العناية بالجسم,Body Care,19.95,24.5,4.550000000000001,5,5,19.95,4,النفل,An Nafal - Riyadh,4,4
1380,جبنة موزاريلا مبشورة -  450 غرام,Shredded Mozzarella Cheese - 450G,بريزيدنت,President,جبن وزبدة,Cheese & Butter,26.5,31.99,5.489999999999998,5,5,26.5,4,النفل,An Nafal - Riyadh,4,4
1381,لوشن جسم لعناية لطيفة مرطبة للبشرة الجافة -  400 مل,Smooth Sensation Body Lotion For Dry Skin -  400 Ml,نيفيا,Nivea,العناية بالجسم,Body Care,13.99,33.0,19.009999999999998,5,5,13.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1386,شعيرية سريعة التحضير بنكهة الدجاج - 5 × 70 غرام,Chicken Flavour Instant Noodles -  5 Packs x 70G,اندومي,Indomie,الشعيرية,Noodles,6.25,6.95,0.7000000000000002,5,5,6.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1387,معجون طماطم - 135x8 غرام,Natural Tomato Paste - 8 x135G,كي دي دي,KDD,خضروات وبقوليات معلبة,Canned Vegetables & Beans,12.99,14.5,1.5099999999999998,6,6,12.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1388,شاي مثلج بنكهة الليمون - 6×320 مل,Lemon Ice Tea - 6×320 Ml,ليبتون,Lipton,مشروبات غازية,Soft Drinks,12.5,18.5,6.0,4,4,12.5,4,النفل,An Nafal - Riyadh,4,4
1389,ديري ميلك فلوراب -  90 غرام,Dairy Milk Flowrap -  90G,كادبوري,Cadbury,شوكولاتة,Chocolates,6.99,10.99,4.0,4,4,6.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1390,شراب الشعير بنكهة الرمان - 330x6 مل,Malt Beverage Pomegranate Flavor - 6 x 330 Ml,بربيكان,Barbican,مشروبات غازية,Soft Drinks,27.0,30.0,3.0,3,3,27.0,4,النفل,An Nafal - Riyadh,4,4
1391,شوكولاتة غامقة ناعمة - 40 غرام,Smooth Dark Chocolate - 40G,جالكسي,Galaxy,شوكولاتة,Chocolates,4.75,5.5,0.75,6,6,4.75,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1392,شاي أخضر مثلج بالكمثرى والخوخ - 6×320 مل,Pear & Peach Green Ice Tea - 6×320 Ml,ليبتون,Lipton,مشروبات غازية,Soft Drinks,12.5,12.5,0.0,1,1,12.5,4,النفل,An Nafal - Riyadh,4,4
1393,تشنكي كراميل لوح شوكولاتة -  24 × 52.5 غرام,Chunky Caramel Chocolate Bar -  24 x 52.5G,كيت كات,KitKat,شوكولاتة,Chocolates,107.5,107.5,0.0,1,1,107.5,4,النفل,An Nafal - Riyadh,4,4
1394,نجوم حليب طويل الاجل بنكهة الشوكولاتة -  18 × 150 مل,Nijoom Chocolate Flavored Long Life Milk -  18 x 150 Ml,المراعي,Almarai,بديل الحليب,Milk Alternatives,26.95,27.0,0.05000000000000071,3,3,26.95,3,عقيق (عادي),Aqiq (Regular),64,3
1395,شوكولاتة بالكارميل -  24 × 40 غرام,Chocolate With Caramel -  24 x 40G,جالكسي,Galaxy,شوكولاتة,Chocolates,89.0,99.5,10.5,3,3,89.0,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
1399,أبيض بياض برائحة البرتقال تنظيف + تطهير -  3.78  لتر,Original Whitest Whites Cleans + Disinfects -  3.78L,كلوركس,Clorox,مطهر الأرضيات والأسطح,Floor & Surface Cleaners,16.95,31.5,14.55,3,3,16.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
1400,مكرونة أقلام كبيرة -  450 غرام,Pasta -  Penne Lisce,قودي,Goody,مكرونة,Pasta,5.5,6.99,1.4900000000000002,3,3,5.5,4,النفل,An Nafal - Riyadh,4,4
1401,فلاتر قهوة -  40 حبة,Original Coffee Filters -  40 Count,ميليتا,Melitta,لوازم المطبخ,KITCHEN DISPOSABLES,10.5,14.95,4.449999999999999,2,2,10.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
1404,خلطة حليب جوز الهند المجفف -  300 غرام,Coconut Milk Powder Mix -  300G,ماجي,Maggi,التوابل والبهارات والخل,Condiments and Vinegar,33.0,34.25,1.25,3,3,33.0,4,النفل,An Nafal - Riyadh,4,4
1406,جبنة شيدر شرائح للبرجر -  400 غرام,Burger Sliced Cheddar Cheese - 400G,بريزيدنت,President,جبن وزبدة,Cheese & Butter,12.99,24.5,11.51,4,4,12.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
